image,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49
微信图片_20251122072605_82_1274.png,-4.887661,2.7562969,-0.8174767,1.5027555,-8.261105,1.6813456,-8.431818,0.31129476,-2.9140048,0.3855529,3.0965767,1.8016737,0.6815988,-4.083741,-4.194245,0.5798713,3.689151,-1.8288869,-4.179197,-2.0296826,-5.6632466,-2.1982234,10.327412,1.8245456,7.458564,-2.7045627,1.4407842,6.1469336,1.6847054,1.308024,-5.0401583,-1.1419389,-2.890181,9.995963,0.109188706,0.08198962,-1.2323886,1.8463274,-4.8534636,0.67827886,1.5172112,0.31088176,-2.4595182,-4.2456074,3.3562405,2.4381378,5.759345,0.23117763,-0.7439302,-3.5146384
微信图片_20251122072609_83_1274.png,-5.680572,-4.2800846,-16.1985,1.5105304,0.38039827,1.468511,5.2642794,-6.610371,4.267573,4.104571,-7.6983047,3.606351,-0.9744017,6.0707073,5.12651,-6.5149975,13.143947,12.634145,12.326058,-12.7136135,6.3133736,6.471899,2.2438269,-8.022359,3.5399985,6.098931,8.044766,4.6473417,1.6015171,-9.679565,-0.94698805,1.7514652,5.220912,-1.6635337,3.9348845,-0.30679083,9.579447,2.156496,5.2212424,-1.2465006,4.0526752,-7.2922125,1.9823618,-3.4805048,1.3791726,1.2762768,7.382453,-3.7484477,2.1939263,-3.363608
微信图片_20251122072613_84_1274.png,12.781073,-7.5884986,-12.959318,-2.2643335,-4.316631,2.836415,7.159249,28.19631,-4.5843053,27.27084,-12.688023,0.4768163,-6.8704324,15.62567,1.8591679,-2.3164759,24.14689,-14.183945,-14.019509,8.188384,4.5335054,2.0801678,0.06249078,2.2987952,-5.3737392,-8.429075,-0.30384716,-5.074211,0.87910545,-0.37800977,0.27295017,-2.4200678,-0.45622995,0.87529427,0.23020904,2.2377048,1.2772908,-1.787139,1.4990251,-1.8892301,-0.709145,-1.9265501,-0.41207677,1.2998773,3.271136,1.081254,0.6269058,4.22399,-2.509384,-1.6724633
微信图片_20251122072616_85_1274.png,-5.7152276,-5.713449,-12.196489,-3.9785635,5.8114586,1.2711788,1.5881462,-4.6260004,-2.2629304,3.6519122,2.4957466,-3.2311428,0.12167341,-2.4961395,2.7212481,0.98983127,-1.5299778,3.9320967,-4.227242,-1.786394,7.543273,-3.5920935,-2.3548508,-4.2242217,-1.2062905,1.4155021,2.5915053,3.538249,1.5230188,-8.729484,1.5009651,0.9988972,-0.1092503,3.3542604,0.844828,-2.343969,0.8769303,-5.0107617,-2.5503886,4.9437194,-7.6619596,4.1009808,-5.111447,-8.307302,3.1848924,1.6542621,-10.323202,12.434871,-0.71343154,11.822495
微信图片_20251122072620_86_1274.png,2.5543664,-5.494093,-6.559583,-1.422836,-2.7252712,2.5978327,5.1744757,13.071871,-2.8164356,10.780274,-6.0592895,0.7929616,1.7788445,0.5600203,-1.8140944,-2.6096194,1.3672249,2.1772466,-2.8076189,3.0341864,-5.307999,-0.8093291,-3.7956803,0.24527055,0.47079635,0.7773092,0.23353381,0.19338863,0.9671112,-0.44490504,1.5978469,7.1165624,-0.82605076,6.1548724,2.7529304,-5.5124893,-1.2662647,3.7500744,-4.8047485,3.8863537,3.3142703,-2.4174812,-6.103555,-4.0354686,-4.8336644,-0.7165964,-3.035015,-12.412646,9.50935,5.1406116
微信图片_20251122072624_87_1274.png,-8.822814,-7.616828,-9.841425,-3.74603,-0.24240081,0.8069321,1.9022025,-1.746494,-2.6142323,2.6974528,-0.39102322,-2.1581552,-1.066302,-2.2439954,-1.7892492,0.29987034,0.5614146,1.8983083,-0.54260314,-8.069356,-0.6086191,-1.0633572,-5.164303,-4.603292,2.3500104,2.1758022,-1.3233559,-0.5528325,-2.6216886,0.6558686,1.7610552,-0.531338,0.89114064,2.2360322,1.7155548,0.09094044,1.483667,2.6447551,-0.37708706,1.0943189,3.2791197,-1.8356045,-2.2974977,-1.0016055,-0.3749931,1.5811403,0.98218185,-2.5104353,-4.162958,1.2583227
微信图片_20251122072627_88_1274.png,-4.817336,-4.3613153,-6.466842,0.5118993,-8.790109,2.9225576,-4.127187,-3.1903365,3.1886873,3.5251186,8.27362,-1.6004215,0.5722953,-1.3444213,-1.8799374,11.153477,6.0590587,-7.8618627,-3.465449,-0.924275,8.851157,5.7996716,16.128756,-1.5337684,10.129433,4.753659,-8.472868,-1.7056973,8.2295885,-1.6828579,-3.8433473,-1.6059604,10.887217,-5.4638233,-10.117088,-9.619667,-4.5911427,0.6112676,14.167153,5.2244573,-7.655598,1.4210839,-0.5938122,3.6100984,-1.2181603,-4.0052085,-0.36272493,-6.0563107,3.0712187,7.1156178
微信图片_20251122072630_89_1274.png,-1.7906454,-3.092497,-7.803441,-3.4512808,-2.7318325,3.9762754,-2.323154,2.7036862,0.28175852,3.19026,7.10866,1.4159821,3.8474474,-5.3109913,1.6611964,-2.1308708,-1.2378865,-1.9230336,-2.1979191,-2.128184,-1.8684705,0.64690053,1.6974556,-1.5321844,-1.2785583,3.2515383,0.5411229,1.9352,4.2391157,-5.909782,-2.3513505,0.015819857,-5.4144907,0.13912125,-0.38368046,-2.0170631,-6.696439,-0.85042846,-5.126208,-7.862935,-5.2001653,4.1592402,3.4870179,2.0355678,-0.29799962,1.2226578,0.5922794,0.35488605,1.2327791,-0.8191192
微信图片_20251122072633_90_1274.png,-1.5675604,-13.632654,-20.317217,-1.081662,0.24961641,-2.641171,7.765557,-1.2781953,-3.4312813,8.674013,8.239586,-7.880046,-0.90984225,-4.3806567,-2.9457667,10.807246,-3.4053752,1.9537052,-0.5033139,-6.803181,10.260616,4.9143724,-4.697194,-4.683697,-6.4852724,3.3723788,-3.3926425,12.2510805,-6.2902703,3.8982985,4.186398,-14.789688,-2.1476722,10.358099,2.3738184,0.7088687,4.844996,0.8058463,-0.48328832,10.280891,5.534847,-0.62209094,-0.37809893,12.787511,-3.628535,-1.48315,0.81102604,2.005216,1.3782396,-2.2683177
微信图片_20251122072634_91_1274.png,-5.1954947,-6.1093283,-10.216133,-7.0310097,-3.4251814,2.5920067,-4.7403946,-2.0254505,-2.3938806,1.9874141,6.21416,-2.0201213,3.777212,-3.6290772,3.9930887,1.7518306,-1.6446856,1.0507545,1.1071175,1.9432013,4.5213847,2.797132,-1.7739823,-1.6943694,-6.828186,-0.8563237,-0.5387442,3.4976776,4.9220705,-3.703241,-0.5071279,2.2901313,1.4151531,-3.780304,0.16805628,2.6714785,3.5169425,-6.732315,-7.588826,-1.7317976,-3.3212063,1.1720489,-0.5560264,-3.3210495,-2.2772803,4.1089783,-3.0222652,1.7256523,5.5422597,2.1212366
微信图片_20251122072635_92_1274.png,-2.148618,-1.9381158,-6.8974347,-5.572706,-2.5495968,2.0263662,-10.045018,6.358305,-5.780601,0.44696888,6.899312,-4.1415277,0.41787922,0.63442445,8.766962,7.899799,-3.2631867,-0.0029756853,4.314105,5.870741,2.7453363,0.6951077,4.91392,4.1122565,-6.4108667,-2.1822503,3.0632384,-1.6770072,7.442783,7.4336395,-6.017799,-0.64750606,9.358779,-10.728295,4.531495,3.559264,7.3226213,-4.1223965,-4.76823,2.5804515,6.7947545,5.290966,1.0587032,-2.918343,-7.671724,-0.66244096,4.6036086,3.0166163,1.7889123,-0.43381748
微信图片_20251122072637_93_1274.png,-7.4359417,-5.482387,-7.3368235,-6.1041765,-4.596129,2.5899112,-2.370553,-7.2541857,0.31085446,2.9076905,-2.4004428,-1.5145059,2.833708,1.257516,2.55335,-6.160581,2.5018244,0.63755816,-1.5520232,-4.9672146,0.45198417,0.4870913,-4.114542,-5.61896,1.6340376,0.550219,0.40986305,-6.677095,0.79679805,-6.2015996,0.9262101,4.880487,3.266503,-5.6752367,-1.6398987,0.2569737,3.1381528,-0.95487726,-1.3851092,2.4683137,0.44361207,-5.5480256,-2.292342,-3.9185712,-4.122799,3.6436152,3.6894526,2.1052287,0.8984454,-6.807401
微信图片_20251122072925_94_1274.png,-3.9545689,-5.955713,-13.432695,-2.147121,-2.3189616,0.07553954,-0.25842232,3.3146663,-1.5271153,5.1744237,10.620752,-2.7161129,1.2723573,-4.9428973,0.51982665,9.96564,-1.2400632,0.8876363,-0.024096584,-1.1146685,1.2390716,0.20409665,-0.6526495,-1.6248053,-2.3969197,5.526768,-3.1328657,2.0392106,0.8669217,-1.4849691,3.2437277,-3.3119237,-2.0273097,-5.8062696,-0.5100812,-0.6424123,-4.160382,-1.2242426,-2.051583,-7.65028,0.26527464,0.67233,1.1486737,-3.814476,2.0272977,5.3955417,2.9368315,-0.7393215,1.2730321,-4.802921
微信图片_20251122072927_95_1274.png,20.024103,8.732362,8.043144,2.9820516,-3.4786444,41.719685,12.274334,-3.3650737,-1.0886005,-10.498012,15.747463,-10.889631,24.754152,29.338076,-1.6303893,4.2337537,4.9953623,2.6579492,-5.7805114,-9.592047,-5.24994,-0.7485592,-6.431839,7.1694727,3.090142,1.1535465,0.8411483,1.2661904,0.46109447,2.9060256,1.8574976,-0.8015912,0.33222327,-0.22045027,2.6305256,1.450188,-0.8836892,-1.0041496,0.18193454,0.74490345,-2.0319705,-0.85198635,0.43904352,-0.26779613,0.0018407673,0.06720034,-1.370587,-0.24890736,0.63303185,0.37682512
微信图片_20251122072928_96_1274.png,-1.2368729,-1.1970211,-6.0534754,-6.244249,-0.17788279,6.0996966,-3.5070837,0.8901551,-1.595291,-5.888867,2.8060546,4.268916,5.6779127,-1.8624891,-4.0611234,-10.250979,-4.4244547,-9.471202,-5.6983466,-0.98299044,-5.593072,-2.1137848,2.084751,-2.9782336,-8.118567,-1.2018224,9.32602,-5.778132,-6.661993,-12.4463825,-2.8191798,-8.368493,1.6175241,-5.812948,-1.8568363,1.2892193,-12.298453,10.18845,5.3239107,4.064796,14.337197,2.2927296,0.69049144,-3.1588469,1.0172826,-3.8410041,-0.39549392,3.6546323,4.29709,2.5867538
微信图片_20251122072929_97_1274.png,-4.385126,3.321367,-0.7968975,-2.2253516,-4.9307203,5.7088346,-14.083965,-3.4566655,-0.37361872,-0.7922302,1.6309944,-2.025576,3.7830667,-2.320602,0.60316694,2.4459302,1.3312196,2.736611,0.023846662,3.5958605,1.2465132,1.0727553,4.2007155,-1.2298696,2.039379,-5.1531334,5.6493483,1.4596919,7.4456234,-1.1793761,-7.7978954,-0.06872096,1.4373102,4.8483953,1.4465598,7.584945,5.078754,-0.06735668,1.8150367,1.6575844,3.12405,-0.42326134,1.6383119,3.7123404,-1.5300206,-0.20133421,-6.328977,-1.4641097,-9.308035,3.8225353
微信图片_20251122072931_98_1274.png,-5.6632853,-7.560719,-10.72555,-3.432135,1.5472481,-0.36758578,0.9452075,2.662809,-3.014915,-0.0051973355,6.9187803,-1.2716777,-0.5981771,-3.8889031,-5.786318,4.0087743,-2.261812,1.5169768,-1.1362956,-3.0450232,-2.0204148,-1.4307789,-4.2745776,-4.275224,-2.7349598,3.56539,-0.28496757,-0.86348426,-2.4962401,-0.49467134,4.4941955,-3.3742962,-3.8552454,1.7212342,-1.5757078,1.8985409,-3.4159436,0.4654051,0.8566327,-4.0132704,3.9169114,-0.29213023,-0.7288079,0.6011798,6.343653,2.4494586,-1.7192432,0.7888491,-0.02575734,0.06955333
微信图片_20251122072932_99_1274.png,-6.042373,-2.0492728,-9.266844,-4.7786727,-0.9895134,-0.46295246,-2.3005962,0.24282068,-3.2662358,1.6812065,5.655782,-2.065121,0.41072032,-3.1319683,0.005141475,4.829518,-1.4597307,-0.296748,-1.5697517,-2.3750372,-1.131885,-1.3315825,-0.50180995,-0.79562366,-0.43025205,1.988634,-2.4363225,-2.3813193,1.1700422,-1.3109521,-0.18915702,0.6012666,-2.3264494,-2.932156,-0.94688755,-2.134346,-3.6067467,0.9678233,-1.2220178,-5.8574705,-2.353333,0.6270767,-2.89314,-0.13180389,0.6392153,1.6002797,-0.713566,0.964614,-0.22491601,-1.1061835
微信图片_20251122072933_100_1274.png,96.92988,-53.733105,5.3390455,-16.408564,-2.375584,-16.310524,-15.415086,-10.943204,-5.1174507,-6.7837343,-1.7778141,2.4322295,1.3144326,0.8661654,-0.9201087,0.07568157,2.7336633,1.8369827,1.4709985,-2.843499,-1.0621326,0.31154218,0.5723308,0.8098351,1.109408,-1.3260398,-0.39738134,-0.59250873,-0.7502196,0.16426194,0.98168755,-0.523134,0.13209401,-0.20304361,0.35447362,-0.80148685,-0.36997038,1.0389109,-0.3046068,-0.9652995,-0.92412555,-0.10319267,-0.7165569,-0.23887208,-0.27648655,0.6169383,0.06985685,-0.31421265,-0.16142672,0.49736443
微信图片_20251122072934_101_1274.png,-3.7583497,-7.118578,-10.680545,-4.007181,-1.5343665,1.1273366,0.9790251,2.6327622,-1.5830717,4.5726266,6.1355953,-2.7729876,0.4116521,-2.429582,-1.1973504,7.606022,-3.6373675,-0.4332295,-3.2971606,-0.9773838,-0.7022087,0.03130229,-1.871204,-2.3060277,-1.13381,4.6121655,-2.549528,-0.81945634,0.82053614,-0.7537734,1.691293,-1.1899419,-2.6628368,-3.54407,-0.40225935,-0.9906438,-2.3151119,1.3722107,-0.606479,-6.146896,-0.72457284,1.0696467,-1.132293,0.9407061,3.6455262,0.40956366,-0.88102925,-0.74991846,-0.07355305,0.8410982
